Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,11,8,0.9150485436893204,1589,1567,766.3001543209876,755.690586419753
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,27,16,0.911787072243346,1238,1276,597.0293209876543,615.354938271605
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,22,32,0.9079885877318117,2586,2764,1247.1064814814815,1332.9475308641975
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,29,28,0.9028651292802237,1379,1344,665.0270061728395,648.1481481481482
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,8,35,0.899873790492217,2181,2335,1051.7939814814815,1126.0609567901233
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,1,24,0.899184581171238,2548,2576,1228.7808641975307,1242.2839506172838
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,24,46,0.8986301369863013,1364,1408,657.7932098765432,679.0123456790124
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,32,2,0.8925339366515838,795,878,383.3912037037037,423.4182098765432
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,37,39,0.8883374689826302,2683,2644,1293.8850308641975,1275.077160493827
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,26,12,0.8880994671403197,511,552,246.43132716049382,266.2037037037037
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,10,10,0.8870662460567823,1485,1506,716.1458333333333,726.2731481481482
