Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c1.jpg,38,40,28,12,10,254540,250830,2933.5285638427677,2890.7714688012943,-1.4575312328121317
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c2.jpg,29,25,20,5,9,354767,327987,4088.6270448998475,3779.992272605869,-7.548616415844765
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c0.jpg,28,33,23,10,5,376807,348656,4342.6341539872,4018.19884872776,-7.4709333956110155
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c1.jpg,27,35,24,11,3,370929,453732,4274.891241681598,5229.18119874875,22.323140007926046
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c2.jpg,15,19,11,8,4,286451,374756,3301.2972053167464,4318.996741068046,30.8272619051775
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c0.jpg,25,37,23,14,2,331573,423483,3821.3202895381396,4880.566813867474,27.719386077877267
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c1.jpg,32,31,27,4,5,316670,290374,3649.5658454941827,3346.50908775548,-8.303912590393784
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c2.jpg,18,24,16,8,2,353089,362684,4069.288391131763,4179.869072243067,2.7174451767118204
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c0.jpg,34,36,31,5,3,321164,375339,3701.358402129326,4325.715713145992,16.86832895343189
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c1.jpg,31,31,26,5,5,281782,296213,3247.4878045758733,3413.80253194609,5.121334932678454
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c2.jpg,29,27,21,6,8,344726,394273,3972.9062925247977,4543.926720562503,14.372864245806817
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c0.jpg,29,25,24,1,5,252685,232490,2912.150016322031,2679.4062065208027,-7.992164156954311
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c1.jpg,29,25,20,5,9,351808,313347,4054.5250922778205,3611.2688571322374,-10.932383572857923
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c2.jpg,25,27,21,6,4,357280,390045,4117.588926258129,4495.1997669680695,9.170678459471562
