Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,38,-1,0.0,0,909,0,327.8231
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,4,0.0,2867,0,1033.959,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,12,0.0,3722,0,1342.3074,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,31,0.0,200,0,72.1283,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,32,0.0,30,0,10.8192,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,33,0.0,312,0,112.5201,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,35,0.0,33,0,11.9012,0
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,7,16,0.9643611981633992,13442,13511,4847.7422,4872.6265
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,3,9,0.9622773804515495,14003,13983,5050.0621,5042.8492
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,11,5,0.9563658956222519,20371,20564,7346.6267,7416.2305
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,1,11,0.9562866852023478,12548,12782,4525.3288,4609.7189
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,10,8,0.9553466509988249,3327,3329,1199.8541,1200.5753
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,5,20,0.9550529630689951,17036,17109,6143.8875,6170.2144
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,21,3,0.9493106523081144,14231,14188,5132.2883,5116.7807
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,13,18,0.9474074074074074,7944,7830,2864.9356,2823.8225
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,15,23,0.940567066521265,32761,31301,11814.9742,11288.4377
